x,y,videoTime,classification
1001.98,425.27,27.560418,SP
981.81,430.72,27.604989,SP
959.44,445.14,27.633903,SP
985.7,436.43,27.669413,SP
1005.94,436.39,27.708373,SP
988.2,440.39,27.743566,SP
998.06,442.02,27.772942,SP
984.02,431.17,27.804463,SP
976.99,421.85,27.841091,SP
968.04,418.02,27.883563,SP
974.25,388.59,27.916117,SP
977.47,350.9,27.959582,SP
966.56,343.63,27.992478,SP
1000.16,287.85,28.022471,SP
1025.97,239.22,28.058419,SP
1068.46,199.07,28.101924,SP
1111.0,163.09,28.13164,SP
1135.64,163.34,28.173572,SP
1144.23,139.65,28.207667,SP
1159.65,141.6,28.246724,SP
1173.52,133.31,28.280434,SP
1175.95,158.46,28.32322,SP
1183.09,124.16,28.354398,SP
1175.49,99.79,28.389555,SP
1155.47,113.06,28.430475,SP
1154.7,120.54,28.46734,SP
1186.49,92.19,28.508278,SP
1166.23,138.39,28.546686,SP
1184.7,131.85,28.576014,SP
1141.38,190.07,28.604469,SP
1141.13,193.8,28.641028,SP
1155.45,201.55,28.681501,SP
1157.27,208.48,28.709748,SP
1221.81,166.92,28.745637,SP
1268.99,115.87,28.775021,SP
1230.35,112.83,28.815052,SP
1244.41,125.94,28.846621,SACCADE
1154.69,193.25,28.88615,SACCADE
1046.66,256.55,28.915871,SACCADE
945.03,314.25,28.956283,SACCADE
926.46,334.14,28.983458,SACCADE
835.58,383.02,29.025855,SACCADE
740.56,435.95,29.057222,SACCADE
676.73,451.93,29.100164,SACCADE
643.93,453.06,29.133878,SACCADE
615.52,453.24,29.175566,SACCADE
614.42,463.85,29.213226,SP
612.33,467.37,29.258189,SP
616.81,453.89,29.291151,SP
613.18,461.23,29.328792,SP
681.86,447.83,29.378018,SP
700.36,398.23,29.408125,SP
717.17,355.24,29.449605,SP
738.29,383.62,29.473759,SP
699.56,388.3,29.515469,SP
698.85,387.61,29.549618,SP
706.96,382.89,29.59328,SP
692.7,379.65,29.623006,SP
744.63,373.48,29.66519,SP
758.15,375.96,29.69422,SP
757.03,375.4,29.733439,SP
779.65,378.07,29.762932,SP
781.98,390.0,29.801293,SP
791.64,387.48,29.835216,SP
787.32,407.48,29.879779,SP
796.59,411.99,29.911017,SP
783.26,415.76,29.956777,SP
767.98,413.99,29.98633,SP
749.09,402.92,30.029427,SP
742.49,414.45,30.057462,SP
725.39,407.17,30.101274,SP
712.2,422.64,30.130502,SP
693.07,403.62,30.179307,SP
689.98,402.49,30.209468,SP
694.83,395.66,30.251703,SP
635.35,408.55,30.286448,SP
614.23,401.34,30.331124,SP
616.79,403.63,30.358085,SP
624.25,396.46,30.399716,SP
602.84,398.87,30.429726,SP
605.32,402.68,30.477534,SP
626.99,410.89,30.505038,SP
610.44,410.98,30.544041,SP
613.88,405.02,30.576223,SP
625.03,404.41,30.619597,SP
603.63,394.72,30.648256,SP
594.87,402.85,30.692667,SP
625.64,386.37,30.717911,SP
617.76,371.71,30.759813,SP
557.44,368.7,30.787464,SP
585.49,358.11,30.82475,SP
581.04,339.44,30.853503,SP
626.52,340.5,30.892428,SACCADE
684.0,325.84,30.926458,SACCADE
700.78,291.8,30.970677,SACCADE
778.89,289.2,30.997035,SACCADE
824.96,247.35,31.043111,SACCADE
861.32,205.37,31.071035,SACCADE
963.29,204.71,31.11318,SACCADE
1020.74,186.31,31.147992,SACCADE
1049.87,155.46,31.193372,SP
1074.58,130.43,31.225396,SP
1080.03,120.73,31.272023,SP
1076.89,104.86,31.297617,SP
1060.11,95.69,31.342042,SP
1039.87,82.36,31.371645,SP
1042.3,60.11,31.415064,SP
1025.74,68.17,31.448987,SP
1057.71,80.85,31.482078,SP
1051.92,85.58,31.534832,SP
1059.42,115.49,31.565413,SP
1057.59,95.59,31.610729,SP
1047.2,97.82,31.649649,SP
1055.87,85.14,31.683457,SP
1051.29,102.88,31.713302,SP
1041.25,132.22,31.755041,SP
1061.42,148.48,31.788082,SP
1090.16,181.89,31.834713,SP
1085.64,219.84,31.868167,SP
1082.85,229.12,31.912411,SP
1082.07,261.95,31.939908,SP
1092.33,290.04,31.980779,SP
1070.5,263.68,32.009236,SP
1091.3,262.83,32.045309,SP
1083.37,238.93,32.069762,SP
1069.0,215.93,32.109282,SP
1066.03,193.6,32.143701,SP
1073.04,180.48,32.174868,SP
1067.96,185.39,32.200957,SP
1102.2,210.7,32.2344,SP
1108.13,193.32,32.279247,SP
1075.66,164.68,32.308755,SP
1109.99,209.24,32.355058,SP
1118.31,211.12,32.377769,SP
1133.7,225.92,32.422368,SP
1150.13,264.47,32.454294,SP
1156.8,264.43,32.49937,SP
1171.69,300.03,32.535702,SP
1159.91,329.75,32.565566,SP
1173.75,339.29,32.608816,SP
1165.23,359.19,32.642567,SP
1163.42,370.95,32.68322,SP
1169.2,371.77,32.72805,SP
1164.53,371.86,32.762761,SP
1167.64,401.96,32.791535,SP
1161.48,423.45,32.833713,SP
1141.86,431.71,32.863432,SP
1129.93,429.24,32.899566,SP
1104.28,432.49,32.929309,SP
1093.31,429.08,32.971246,SP
1095.54,478.07,33.004064,SP
1075.35,486.11,33.043222,SP
1067.35,486.45,33.081225,SP
1061.45,480.02,33.116515,SP
1027.56,457.26,33.147358,SP
1018.27,450.69,33.190892,SP
1001.86,417.19,33.223481,SP
998.66,420.84,33.26167,SP
971.45,397.15,33.305743,SP
977.98,413.23,33.334367,SP
970.95,422.59,33.364276,SP
958.26,407.56,33.400863,SP
947.26,413.8,33.442444,SP
918.11,353.31,33.470149,SP
921.96,325.59,33.501754,SP
944.38,310.03,33.547472,SP
968.22,317.56,33.582612,SP
970.79,319.87,33.60985,SP
966.88,352.09,33.647206,SP
963.63,380.41,33.67611,SP
958.69,390.64,33.718886,SP
982.47,414.11,33.749644,SP
989.15,400.29,33.790282,SP
976.62,408.73,33.816847,SP
968.29,379.52,33.864434,SP
984.39,358.13,33.897192,SP
956.96,328.59,33.948605,SP
940.66,327.14,33.982662,SP
904.87,306.17,34.029011,SP
895.92,291.39,34.058606,SP
903.12,293.57,34.087236,SP
918.47,292.28,34.1319,SP
909.06,280.62,34.161844,SP
906.69,258.74,34.208822,SP
883.91,239.69,34.237674,SP
887.25,233.75,34.281578,SP
851.93,218.85,34.3128,SP
826.44,206.03,34.353784,SP
806.2,203.25,34.384011,SP
783.18,201.51,34.421935,SP
784.08,214.23,34.456277,SP
779.33,206.41,34.497501,SP
786.17,196.78,34.523925,SP
792.93,216.41,34.564433,SP
779.03,233.82,34.591814,SP
781.32,248.9,34.639075,SP
783.78,255.77,34.667327,SP
775.74,269.16,34.711232,SP
773.67,281.48,34.746257,SP
760.07,298.93,34.788991,SP
766.05,278.09,34.812749,SP
781.94,326.57,34.861879,SP
798.88,343.86,34.894466,SP
832.05,368.53,34.935666,SP
866.95,425.2,34.970197,SP
879.55,379.96,35.005968,SP
897.9,359.57,35.03415,SP
917.51,439.25,35.081028,SP
902.08,444.55,35.111863,SP
889.77,465.19,35.159425,SP
913.32,484.99,35.189182,SP
954.3,519.68,35.225716,SP
939.77,523.78,35.258141,SP
923.65,530.03,35.302146,SP
920.7,540.33,35.345178,SP
918.26,522.83,35.382758,SP
914.1,510.59,35.411293,SP
932.8,522.65,35.454819,SP
945.85,530.89,35.48154,SP
970.52,548.53,35.526707,SP
969.24,571.54,35.554443,SP
964.58,608.1,35.594702,SP
967.01,606.85,35.621644,SP
974.36,582.54,35.664363,SP
980.07,565.38,35.696898,SP
998.06,577.83,35.739961,SP
992.16,541.26,35.771815,SP
986.98,518.82,35.81288,SP
964.97,485.2,35.840171,SP
947.82,464.67,35.881274,SP
935.55,451.19,35.913955,SP
902.52,443.56,35.954844,SP
873.94,440.62,35.989642,SP
830.65,434.4,36.033992,SP
805.94,440.33,36.062194,SP
776.3,450.96,36.099948,SACCADE
736.39,456.49,36.137584,SACCADE
704.64,468.53,36.177647,SP
675.6,481.68,36.210626,FIX
676.81,479.49,36.246434,FIX
685.52,466.66,36.287368,FIX
692.96,469.37,36.326021,FIX
686.71,487.82,36.36698,SP
673.66,508.8,36.408309,SP
690.71,503.13,36.437362,SP
719.3,504.94,36.465416,SP
776.5,480.55,36.507772,SP
752.08,488.57,36.548259,SP
733.5,488.3,36.578496,SP
727.6,489.65,36.611239,SP
728.26,461.97,36.651791,SP
732.94,473.72,36.683172,SP
746.56,460.57,36.717982,SP
742.15,452.17,36.758013,SP
771.92,416.27,36.784969,SP
750.36,425.78,36.819845,SP
745.84,419.15,36.847573,SP
741.88,408.31,36.88655,SP
710.68,416.78,36.920325,SP
741.45,411.99,36.962813,SP
710.6,415.95,36.996462,SP
670.58,446.66,37.038506,SP
636.4,437.46,37.070573,SP
598.95,442.52,37.112444,SP
579.41,452.04,37.139479,SP
558.5,457.08,37.184822,SACCADE
458.59,472.24,37.215125,SACCADE
486.25,468.47,37.255847,SACCADE
481.43,478.82,37.290149,SACCADE
506.57,495.76,37.328178,SACCADE
517.97,477.94,37.358384,SACCADE
497.31,468.31,37.403261,SACCADE
444.08,502.36,37.437872,SACCADE
399.69,521.4,37.479518,SACCADE
443.68,502.92,37.511175,SACCADE
467.09,505.96,37.544494,SACCADE
546.16,470.5,37.582205,SACCADE
633.68,448.77,37.624259,SACCADE
728.9,424.98,37.653293,SACCADE
809.68,380.15,37.683225,SACCADE
925.97,341.63,37.720386,SACCADE
995.36,322.5,37.767063,SACCADE
1019.63,316.69,37.799291,SACCADE
1020.28,298.02,37.839088,SACCADE
999.37,255.45,37.868025,SACCADE
1049.27,292.73,37.900339,FIX
1078.31,307.71,37.939309,FIX
1060.84,357.72,37.983717,FIX
1060.21,396.17,38.011693,FIX
1142.81,387.17,38.044332,FIX
1167.05,384.97,38.080582,FIX
1173.7,392.42,38.12372,FIX
1163.23,410.14,38.154443,FIX
1160.52,412.0,38.193814,FIX
1156.52,424.35,38.227386,FIX
1159.36,434.89,38.266416,FIX
1164.45,468.31,38.298201,FIX
1158.23,429.18,38.34609,FIX
1161.49,422.82,38.373403,FIX
1152.82,414.4,38.411431,FIX
1155.04,407.34,38.437864,FIX
1150.45,414.39,38.483751,FIX
1161.37,423.4,38.512993,FIX
1147.05,415.63,38.558774,FIX
1131.74,408.5,38.589607,FIX
1129.01,403.06,38.621075,FIX
1124.82,398.53,38.660646,FIX
1121.72,394.51,38.70353,FIX
1112.39,384.45,38.734447,FIX
1103.68,372.88,38.777289,FIX
1101.52,373.9,38.819489,FIX
1105.34,366.13,38.84861,FIX
1087.08,352.43,38.888083,FIX
1091.78,364.51,38.925154,FIX
1081.93,348.6,38.962832,FIX
1054.63,347.52,38.993727,FIX
1054.49,368.12,39.035759,FIX
1034.31,359.62,39.068105,FIX
1020.52,332.18,39.111263,FIX
1013.05,347.35,39.150583,FIX
1011.03,371.02,39.178731,FIX
1013.61,361.98,39.212375,FIX
1017.36,368.86,39.25268,FIX
1031.75,390.11,39.284308,FIX
1050.75,403.49,39.328732,FIX
1042.26,400.35,39.366013,FIX
1035.56,390.2,39.401874,FIX
1048.22,404.02,39.431062,FIX
1032.63,417.52,39.472975,FIX
1013.39,399.12,39.509375,FIX
1009.32,404.82,39.539535,FIX
1007.33,403.27,39.57125,FIX
1012.0,400.06,39.61465,FIX
1018.04,407.61,39.648647,FIX
1024.13,406.72,39.693664,FIX
1023.56,407.39,39.724228,FIX
1010.02,400.92,39.762558,FIX
1010.3,409.98,39.798336,FIX
1008.19,400.33,39.836362,FIX
1007.25,393.58,39.868158,FIX
996.85,375.76,39.915183,FIX
1011.11,395.75,39.943271,FIX
1032.74,411.84,39.980985,FIX
1042.99,416.37,40.010584,FIX
1039.93,419.63,40.052747,FIX
1041.79,424.72,40.084492,FIX
1029.96,399.62,40.131486,FIX
1020.9,394.29,40.169239,FIX
1026.87,394.14,40.216206,FIX
1052.34,401.74,40.242436,FIX
1052.37,401.82,40.285309,FIX
1043.78,416.64,40.332233,FIX
1026.94,412.88,40.368152,FIX
1012.77,415.67,40.410456,FIX
1004.46,408.08,40.446585,FIX
1008.88,420.12,40.493896,FIX
1030.75,424.45,40.531759,FIX
1018.88,431.18,40.57456,FIX
1020.13,423.24,40.608113,FIX
1030.45,425.65,40.646154,FIX
1003.96,416.42,40.678689,FIX
991.79,413.65,40.720219,FIX
989.98,403.13,40.761978,FIX
1005.95,405.38,40.80765,FIX
1001.66,406.86,40.839182,FIX
993.87,403.37,40.869618,FIX
965.51,407.05,40.909794,FIX
961.96,406.74,40.948898,FIX
967.18,404.57,40.981268,FIX
972.61,431.25,41.015668,FIX
980.66,435.37,41.055192,FIX
969.81,420.18,41.089956,FIX
974.14,413.42,41.132267,FIX
964.04,408.58,41.168312,FIX
954.65,427.09,41.205137,FIX
969.24,429.54,41.236049,FIX
985.66,433.38,41.276858,FIX
994.84,453.44,41.308785,FIX
990.36,447.67,41.349316,FIX
1001.29,451.7,41.377347,FIX
981.61,446.25,41.418391,FIX
967.16,425.21,41.449858,FIX
992.22,427.7,41.495005,FIX
999.73,458.11,41.524234,FIX
998.73,460.17,41.559736,FIX
997.6,471.96,41.58641,FIX
976.78,479.29,41.630123,FIX
966.12,471.23,41.669432,FIX
973.29,476.56,41.698624,FIX
965.67,483.34,41.73278,FIX
943.67,475.3,41.77281,FIX
939.32,473.25,41.80382,FIX
935.25,494.81,41.843559,FIX
925.52,496.28,41.883583,FIX
912.91,483.94,41.924681,FIX
924.11,466.44,41.956324,FIX
917.71,486.71,42.000365,FIX
915.67,468.43,42.031355,FIX
935.7,417.66,42.074209,FIX
949.59,443.0,42.108398,FIX
966.02,502.47,42.145788,FIX
973.25,603.8,42.175745,FIX
988.45,634.94,42.215368,FIX
968.48,650.3,42.249063,FIX
967.51,729.91,42.289446,FIX
950.74,735.68,42.314875,FIX
954.62,753.27,42.360585,FIX
967.21,749.58,42.389684,FIX
987.11,744.64,42.432321,FIX
987.82,737.15,42.458701,FIX
987.6,715.17,42.498659,FIX
987.32,689.78,42.532368,FIX
990.65,682.38,42.573293,FIX
1007.25,649.94,42.605101,FIX
992.26,655.93,42.64378,FIX
981.92,643.78,42.673812,FIX
973.25,653.02,42.718961,FIX
955.41,654.12,42.749451,FIX
954.78,641.84,42.79333,FIX
947.47,652.83,42.829615,FIX
979.91,696.87,42.875769,FIX
963.44,681.74,42.907412,FIX
977.71,694.72,42.953147,FIX
1010.27,744.38,43.009145,FIX
1045.98,781.88,43.035474,FIX
1066.85,769.65,43.079224,FIX
1088.98,806.96,43.108088,FIX
1104.49,816.84,43.154387,FIX
1096.85,768.6,43.183892,FIX
1103.53,782.94,43.220823,FIX
1123.73,794.27,43.25359,FIX
1124.41,780.63,43.294895,FIX
1134.16,797.05,43.332609,FIX
1147.24,817.12,43.375835,FIX
1146.45,799.51,43.405386,FIX
1150.84,778.1,43.445179,FIX
1137.9,768.93,43.473309,FIX
1126.98,755.55,43.515555,FIX
1112.9,759.69,43.542095,FIX
1123.89,781.22,43.58411,FIX
1127.34,779.45,43.616251,FIX
1111.78,771.56,43.658008,FIX
1087.54,698.97,43.692625,FIX
1105.95,725.3,43.734798,FIX
1099.83,728.33,43.763397,FIX
1091.78,747.88,43.805657,FIX
1074.98,769.88,43.839764,FIX
1039.4,805.67,43.881219,FIX
995.95,818.11,43.917025,FIX
967.92,816.7,43.962927,FIX
947.69,795.57,43.999154,FIX
952.3,784.02,44.042531,FIX
946.69,752.31,44.072614,FIX
933.01,743.94,44.102827,FIX
916.24,733.7,44.147439,FIX
920.76,733.41,44.185887,FIX
919.55,732.49,44.212739,FIX
910.88,745.02,44.259997,FIX
903.24,753.53,44.293987,FIX
891.22,780.59,44.325284,FIX
892.8,765.67,44.374282,FIX
900.43,741.75,44.404796,FIX
894.36,718.68,44.441147,FIX
896.03,696.75,44.474141,FIX
900.35,716.06,44.515197,FIX
913.67,711.47,44.551853,FIX
917.17,729.94,44.593267,FIX
936.89,706.85,44.630892,FIX
954.31,702.68,44.663794,FIX
961.26,723.8,44.694049,FIX
979.02,726.84,44.736001,FIX
948.04,711.14,44.765231,FIX
963.08,706.6,44.804899,FIX
968.5,723.92,44.832469,FIX
952.76,743.84,44.876854,FIX
962.17,751.24,44.90666,FIX
978.26,747.99,44.943088,FIX
971.07,736.92,44.986543,FIX
959.58,732.09,45.017436,FIX
967.52,728.89,45.045193,FIX
963.76,690.83,45.081981,FIX
957.44,701.07,45.125291,FIX
974.89,745.15,45.156754,FIX
955.73,737.24,45.202656,FIX
960.12,746.8,45.239205,FIX
969.51,726.27,45.268845,FIX
977.83,718.63,45.311898,FIX
952.36,731.5,45.349688,FIX
946.47,682.43,45.383271,FIX
937.42,680.24,45.412832,FIX
939.16,670.33,45.455718,FIX
946.58,703.17,45.486052,FIX
959.4,705.35,45.526787,FIX
972.39,680.46,45.55265,FIX
981.68,695.66,45.592918,SP
974.88,700.86,45.624299,SP
983.72,718.16,45.664149,SP
991.32,746.96,45.704361,SP
992.84,759.06,45.737956,SP
975.71,760.77,45.768437,SP
956.83,662.94,45.812902,SP
952.19,658.22,45.84473,SP
951.14,655.26,45.887741,SP
953.84,664.82,45.926128,SP
952.5,710.47,45.957353,SP
936.19,720.07,45.991339,SP
942.14,715.85,46.032686,SP
919.17,718.07,46.063646,SP
920.54,685.67,46.10011,SP
916.42,677.15,46.136252,SP
908.85,656.5,46.177945,SP
911.74,640.01,46.208357,SP
891.52,632.91,46.254439,SP
862.31,632.01,46.287902,SP
837.86,610.84,46.33094,SP
843.67,641.03,46.361024,SP
829.01,639.88,46.405138,SP
819.22,617.97,46.435295,SP
821.18,616.65,46.476637,SP
832.47,605.37,46.505253,SP
836.45,576.37,46.545753,SP
850.89,560.56,46.575032,SP
859.66,549.48,46.615234,SP
875.43,543.84,46.645275,SP
874.06,534.98,46.683455,SP
901.05,545.88,46.712027,SP
903.48,530.38,46.752689,SP
900.31,531.01,46.790046,SP
880.33,534.39,46.817017,SP
897.24,511.18,46.846114,SP
886.05,520.8,46.880821,SP
886.35,548.17,46.917585,SP
887.5,569.73,46.941356,SP
893.64,584.49,46.981256,SP
890.92,615.01,47.011174,SP
894.97,640.09,47.05362,SP
897.32,637.86,47.079846,SP
900.8,630.14,47.132097,SP
917.33,605.53,47.157448,SP
911.87,614.3,47.200417,SP
920.84,633.98,47.230538,SP
931.45,627.81,47.265208,SP
922.4,639.62,47.296306,SP
913.2,643.03,47.337191,SP
902.15,664.35,47.370418,SP
897.9,667.56,47.403753,SP
885.25,688.78,47.433679,SP
869.09,709.68,47.477408,SP
857.68,736.27,47.505272,SP
880.94,717.45,47.550497,SP
896.48,713.4,47.576423,SP
887.64,695.3,47.624451,SP
886.23,685.41,47.657691,SP
865.13,692.09,47.698774,SP
867.23,685.9,47.732197,SP
864.53,677.51,47.774654,SP
878.25,676.21,47.806106,SP
884.68,661.13,47.84482,SP
876.44,653.33,47.873887,SP
866.08,640.5,47.914631,SP
874.04,642.12,47.944645,SP
873.85,650.95,47.984359,SP
877.02,650.73,48.013934,SP
881.41,672.06,48.053986,SP
893.65,638.7,48.085698,SP
903.98,613.11,48.122044,SP
909.54,600.93,48.152051,SP
917.79,584.15,48.193172,SP
923.06,559.31,48.229974,SP
921.79,536.27,48.259295,SP
927.05,542.18,48.287886,SP
920.31,556.54,48.327224,SP
920.02,573.5,48.36149,SP
927.04,562.81,48.39031,SP
933.1,593.0,48.426117,SP
924.87,597.87,48.452485,SP
908.67,597.96,48.489462,SP
907.17,571.7,48.514698,SP
915.19,613.66,48.554821,SP
940.13,613.67,48.587119,SP
925.33,601.12,48.615227,SP
950.58,575.36,48.655472,SP
953.93,547.14,48.673931,SP
945.78,543.78,48.705354,SACCADE
942.93,428.82,48.728546,SACCADE
938.58,333.45,48.759011,SACCADE
943.83,259.83,48.792307,SACCADE
963.91,208.55,48.813824,SACCADE
972.63,161.56,48.854175,SACCADE
962.87,115.47,48.883111,SACCADE
962.2,87.24,48.915421,SACCADE
950.19,70.66,48.944696,SP
943.01,54.91,48.975024,SP
936.89,45.66,49.005515,SP
932.78,44.85,49.029346,SP
925.57,44.91,49.061092,SP
940.94,52.08,49.089752,SP
938.95,53.09,49.120455,SP
948.73,61.46,49.158669,SP
959.71,76.74,49.186516,SP
940.78,190.11,49.220907,SP
918.18,315.74,49.251683,SP
916.71,394.46,49.293936,SACCADE
888.74,496.81,49.325875,SACCADE
882.71,557.2,49.360706,SACCADE
878.73,626.61,49.387644,SP
883.66,680.88,49.421495,SP
860.78,699.33,49.450189,SP
858.57,714.12,49.488195,SP
840.85,716.88,49.525303,SP
826.22,751.5,49.56262,SP
820.94,784.43,49.589824,SP
819.13,767.84,49.636547,SP
792.08,771.38,49.667065,SP
774.85,768.7,49.711324,SP
777.1,722.85,49.745484,SP
785.22,711.76,49.781775,SP
803.0,691.73,49.810531,SP
821.17,710.92,49.852263,SP
840.89,690.62,49.883219,SP
860.59,666.57,49.919599,SP
873.07,645.98,49.949104,SP
881.74,636.93,49.989805,SP
890.66,638.34,50.027821,SP
903.69,609.1,50.057506,SP
896.94,511.5,50.099644,SP
890.29,539.07,50.135352,SP
893.47,555.8,50.165877,SP
910.78,533.36,50.21155,SP
906.09,586.69,50.245075,SP
891.96,654.27,50.284209,SP
894.84,702.43,50.316577,SP
892.87,711.97,50.356924,SP
890.03,761.3,50.386224,SP
903.18,768.64,50.434478,SP
923.14,736.41,50.464665,SP
915.61,710.33,50.511218,SP
911.6,728.92,50.554494,SP
896.37,694.18,50.59676,SP
901.84,669.46,50.627608,SACCADE
907.86,601.63,50.659542,SACCADE
923.4,550.57,50.697465,SACCADE
937.46,475.92,50.740049,SACCADE
934.63,443.04,50.771605,NOISE
944.75,423.72,50.814665,NOISE
930.68,397.36,50.840473,SP
930.94,376.31,50.88165,SP
915.25,376.8,50.913623,SP
870.97,374.21,50.955603,SP
865.16,421.25,50.989507,SP
828.68,440.46,51.035441,SP
794.56,431.95,51.068418,SP
774.05,428.51,51.107663,FIX
782.84,439.27,51.138412,FIX
772.47,433.92,51.178945,FIX
741.78,454.21,51.209448,FIX
761.84,475.39,51.248028,FIX
731.79,486.48,51.287141,FIX
741.99,481.42,51.330369,FIX
733.09,474.63,51.359993,FIX
727.2,469.48,51.40407,FIX
744.15,472.42,51.432644,FIX
746.1,477.46,51.467822,SP
750.91,477.38,51.507647,SP
766.54,479.74,51.546586,SP
759.16,455.1,51.579204,SP
751.22,442.15,51.607694,SP
733.44,435.35,51.647388,SP
741.77,435.58,51.685584,SP
781.73,437.9,51.714091,SP
787.17,416.74,51.757007,SP
827.34,398.74,51.786152,SP
917.29,400.09,51.827769,NOISE
949.48,382.45,51.861874,NOISE
983.57,361.27,51.902234,NOISE
1005.68,355.92,51.930784,FIX
1030.52,341.36,51.968225,FIX
1042.01,323.14,51.998376,FIX
1038.88,314.66,52.041195,FIX
1105.02,315.58,52.070467,SP
1128.06,305.14,52.11333,SP
1172.57,295.65,52.147052,SP
1211.8,309.55,52.184622,SP
1267.18,334.51,52.214681,SP
1269.02,337.73,52.262445,SP
1332.23,342.56,52.293622,SP
1382.73,346.71,52.324655,SP
1385.19,358.06,52.369363,SP
1387.76,364.33,52.408941,SP
1428.96,374.62,52.44155,SP
1437.73,385.64,52.483835,SP
1450.09,394.21,52.513177,SP
1464.88,407.79,52.546977,SP
1458.73,406.6,52.588589,SP
1492.84,426.07,52.626161,SP
1460.91,410.91,52.653442,SP
1482.16,421.37,52.68613,SP
1491.29,435.66,52.728939,SP
1530.52,449.19,52.766161,SP
1486.48,417.43,52.80402,SP
1476.24,413.45,52.851255,FIX
1456.84,404.98,52.894435,FIX
1455.14,402.92,52.92666,FIX
1441.75,394.03,52.963694,FIX
1422.74,384.93,52.991189,FIX
1429.29,387.57,53.032861,FIX
1415.01,372.16,53.058322,FIX
1411.63,372.07,53.099516,FIX
1400.06,366.91,53.129213,FIX
1404.75,374.05,53.171465,FIX
1427.3,382.83,53.202657,FIX
1433.13,387.93,53.239946,SP
1432.18,386.75,53.267916,SP
1429.92,373.28,53.307534,SP
1451.8,376.55,53.343533,SP
1430.44,364.49,53.369088,SP
1443.95,376.94,53.407541,SP
1462.31,378.36,53.433797,SACCADE
1455.79,373.07,53.481552,SACCADE
1438.64,372.2,53.509075,SACCADE
1310.88,339.83,53.550637,SACCADE
1273.29,343.83,53.586723,SACCADE
1318.45,366.52,53.627241,SACCADE
1283.43,350.95,53.669508,SACCADE
1237.68,394.33,53.707719,SACCADE
1208.05,448.17,53.736148,SACCADE
1187.73,514.06,53.778981,SACCADE
1133.93,529.79,53.807155,SACCADE
1100.08,534.71,53.843494,SACCADE
1070.64,550.79,53.870562,SACCADE
1010.08,578.55,53.905965,SP
998.35,563.28,53.93241,SP
991.04,562.93,53.970113,SP
974.07,577.48,53.991937,SP
956.02,562.07,54.029818,SP
975.19,551.56,54.068597,SP
975.48,538.49,54.098679,SP
968.83,558.22,54.144404,SP
967.1,587.18,54.173321,SP
952.4,575.58,54.20964,SP
905.22,592.58,54.254604,SP
893.62,604.12,54.288935,SP
907.63,590.22,54.334899,SP
900.77,604.35,54.363919,SP
932.58,651.51,54.400073,FIX
977.23,661.48,54.431338,FIX
928.68,646.01,54.471936,FIX
943.36,660.64,54.508828,FIX
938.4,657.16,54.536937,FIX
941.28,661.72,54.568982,FIX
927.64,649.78,54.60865,FIX
913.94,671.6,54.644307,SP
907.91,677.3,54.681772,SP
919.7,675.53,54.709699,SP
932.26,681.81,54.756432,SP
955.33,686.25,54.783835,SP
986.1,690.08,54.832311,SP
992.27,671.49,54.868842,SP
999.3,653.5,54.900499,SP
1011.66,652.44,54.938021,SP
1009.27,636.33,54.982716,SP
1007.97,630.0,55.019114,SP
1019.89,614.56,55.064708,SP
1027.48,602.87,55.109941,SP
1059.08,607.0,55.142455,SP
1055.77,598.82,55.183304,SP
1056.07,578.69,55.228647,SP
1029.88,484.66,55.271489,SP
1038.9,452.05,55.305346,SP
1038.17,396.56,55.34447,SP
1033.28,409.49,55.373598,SP
1030.15,422.59,55.412401,SP
1033.23,468.83,55.435858,SP
1030.87,493.6,55.473519,SP
1002.89,496.43,55.502584,SP
986.58,520.98,55.539103,SP
955.14,520.72,55.577999,SP
945.09,542.45,55.607604,SP
970.32,552.17,55.642723,SP
971.26,537.28,55.68117,SP
972.55,523.96,55.722262,SP
1017.56,491.08,55.752832,SP
1034.54,513.47,55.787447,SP
1055.35,541.87,55.830736,SP
1062.85,582.44,55.865195,SP
1086.92,577.58,55.90258,SP
1102.2,580.58,55.944364,SP
1086.83,578.72,55.981205,SP
1093.75,590.81,56.01699,SP
1067.73,574.32,56.062209,SP
1065.41,592.97,56.104951,SP
1062.53,594.1,56.144182,SP
1060.89,582.05,56.180343,SP
1040.09,592.88,56.221161,SP
1021.05,599.23,56.251078,SP
1010.07,566.63,56.297469,SP
1010.15,584.28,56.327995,SP
1008.28,607.98,56.361364,SP
986.33,642.05,56.401988,SP
977.35,643.99,56.44282,SP
934.54,679.63,56.477328,SP
928.76,694.63,56.520307,SP
928.88,697.18,56.549518,SP
877.31,715.28,56.586686,SP
854.86,723.54,56.628815,SP
850.04,732.46,56.665913,SP
830.2,736.8,56.698012,SP
832.71,750.03,56.724707,SP
787.89,749.67,56.772998,SP
779.73,766.83,56.804651,SP
767.94,723.16,56.840642,SP
736.86,711.08,56.884951,SP
744.92,707.77,56.91482,SP
723.7,731.48,56.944638,SP
741.27,716.69,56.982231,SP
730.42,735.83,57.023507,SP
727.91,741.92,57.058786,SP
729.55,745.1,57.090617,SP
723.46,759.17,57.135491,SP
745.95,764.84,57.167767,SP
